formula,target,oxidation_states
Cd1N3Re1,1.97,"{'Cd': 2.0, 'N': -3.0, 'Re': 7.0}"
F1O2Pd1Sr1,1.38,[]
Ba1O3Rb1,1.41,[]
N1Na1O2Zr1,1.06,"{'N': -1.0, 'Na': 1.0, 'O': -2.0, 'Zr': 4.0}"
Au1Cr1O2S1,1.0,"{'Au': 3.0, 'Cr': 3.0, 'O': -2.0, 'S': -2.0}"
Ca1N2O1Si1,1.6,"{'Ca': 2.0, 'N': -2.0, 'O': -2.0, 'Si': 4.0}"
F1Ir1O2Pt1,1.7,"({'F': -1.0, 'Ir': 3.0, 'O': -2.0, 'Pt': 2.0},)"
F1Mo1Ni1O2,1.06,"{'F': -1.0, 'Mo': 3.0, 'Ni': 2.0, 'O': -2.0}"
Mn1N2O1Sc1,1.35,"{'Mn': 2.0, 'N': -1.0, 'O': -2.0, 'Sc': 2.0}"
F1N1O1Pd1Sr1,1.89,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Pd': 4.0, 'Sr': 2.0}"
O2S1W2,1.04,"{'O': -2.0, 'S': -2.0, 'W': 3.0}"
K1N2O1Sb1,2.55,"{'K': 1.0, 'N': -1.0, 'O': -2.0, 'Sb': 3.0}"
Na1O2Pb1S1,1.67,"({'Na': 1.0, 'O': -2.0, 'Pb': 4.0, 'S': -1.0},)"
Fe1Ni1O3,1.24,"{'Fe': 3.0, 'Ni': 3.0, 'O': -2.0}"
Cd1Ge1N3,1.67,"{'Cd': 2.0, 'Ge': 3.0, 'N': -1.6666666666666667}"
In1O2S1Si1,1.3,"{'In': 2.0, 'O': -2.0, 'S': -2.0, 'Si': 4.0}"
F1N1O1Ru1Sn1,1.21,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Ru': 2.0, 'Sn': 4.0}"
Be1La1O3,1.47,[]
O3Rb1Sr1,1.52,[]
F1O2W2,1.56,"({'F': -1.0, 'O': -2.0, 'W': 2.5},)"
N2O1Zn2,2.12,"({'N': -1.0, 'O': -2.0, 'Zn': 2.0},)"
Ag1Be1O2S1,1.57,"({'Ag': 3.0, 'Be': 2.0, 'O': -2.0, 'S': -1.0},)"
Bi1Ga1O3,0.74,"({'Bi': 3.0, 'Ga': 3.0, 'O': -2.0},)"
Ba2F1O2,0.62,[]
F1Ir1O2Os1,2.02,"{'F': -1.0, 'Ir': 4.0, 'O': -2.0, 'Os': 1.0}"
Be1In1O2S1,1.29,"({'Be': 2.0, 'In': 3.0, 'O': -2.0, 'S': -1.0},)"
La1O3Pb1,0.75,"({'La': 2.0, 'O': -2.0, 'Pb': 4.0},)"
N3Nb1Rh1,1.17,"{'N': -3.0, 'Nb': 5.0, 'Rh': 4.0}"
F1Ir1N1O1Rh1,1.69,"({'F': -1.0, 'Ir': 3.0, 'N': -3.0, 'O': -2.0, 'Rh': 3.0},)"
F1Hg2N1O1,1.56,"{'F': -1.0, 'Hg': 2.0, 'N': -1.0, 'O': -2.0}"
N1Ni1O2Re1,1.19,"{'N': -3.0, 'Ni': 2.0, 'O': -2.0, 'Re': 5.0}"
F1Mo1N1O1Pt1,1.5299999999999998,"{'F': -1.0, 'Mo': 4.0, 'N': -3.0, 'O': -2.0, 'Pt': 2.0}"
O3Tl1Y1,0.99,"({'O': -2.0, 'Tl': 3.0, 'Y': 3.0},)"
Ag1B1N2O1,2.51,"{'Ag': 1.0, 'B': 3.0, 'N': -1.0, 'O': -2.0}"
F1N1Na1O1Pt1,2.22,"{'F': -1.0, 'N': -3.0, 'Na': 1.0, 'O': -2.0, 'Pt': 5.0}"
Bi1In1N1O2,1.19,"{'Bi': 5.0, 'In': 2.0, 'N': -3.0, 'O': -2.0}"
Ir2N2O1,2.2,"{'Ir': 4.0, 'N': -3.0, 'O': -2.0}"
F1La1N1O1Tl1,1.13,"{'F': -1.0, 'La': 3.0, 'N': -3.0, 'O': -2.0, 'Tl': 3.0}"
F1N1O1Pt2,1.78,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Pt': 3.0}"
F1In2O2,0.46,"({'F': -1.0, 'In': 2.5, 'O': -2.0},)"
Cd1Mo1N1O2,0.97,"{'Cd': 2.0, 'Mo': 5.0, 'N': -3.0, 'O': -2.0}"
O3Si2,1.04,[]
Hg1O3Tl1,1.7,[]
Ir1Ni1O2S1,1.3199999999999998,"{'Ir': 4.0, 'Ni': 2.0, 'O': -2.0, 'S': -2.0}"
N1O2Rb1Y1,1.87,[]
F1Hg1O2Zn1,1.32,[]
N2Na1O1Ta1,1.51,"{'N': -2.0, 'Na': 1.0, 'O': -2.0, 'Ta': 5.0}"
B1F1O2Os1,2.26,"{'B': 3.0, 'F': -1.0, 'O': -2.0, 'Os': 2.0}"
In1O2Rb1S1,2.04,"({'In': 1.0, 'O': -2.0, 'Rb': 1.0, 'S': 2.0},)"
O2Pt2S1,1.48,"{'O': -2.0, 'Pt': 3.0, 'S': -2.0}"
Bi1O3Ta1,0.74,"{'Bi': 3.0, 'O': -2.0, 'Ta': 3.0}"
Li1N3Sc1,2.35,"{'Li': 1.0, 'N': -1.0, 'Sc': 2.0}"
Au1F1Mg1O2,1.54,"({'Au': 3.0, 'F': -1.0, 'Mg': 2.0, 'O': -2.0},)"
Cu1F1Ge1O2,0.8200000000000001,"{'Cu': 1.0, 'F': -1.0, 'Ge': 4.0, 'O': -2.0}"
Cs1F1N1O1Re1,2.25,"{'Cs': 1.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Re': 5.0}"
Cs1La1N1O2,1.6,"({'Cs': 1.0, 'La': 2.0, 'N': 1.0, 'O': -2.0},)"
N1O2Re2,1.58,"{'N': -3.0, 'O': -2.0, 'Re': 3.5}"
K1La1N1O2,1.37,"({'K': 1.0, 'La': 2.0, 'N': 1.0, 'O': -2.0},)"
F1In1N1O1Rh1,1.23,"{'F': -1.0, 'In': 3.0, 'N': -3.0, 'O': -2.0, 'Rh': 3.0}"
Mo1N1O2Ta1,0.69,"{'Mo': 2.0, 'N': -3.0, 'O': -2.0, 'Ta': 5.0}"
F1Fe1O2Zr1,0.98,"{'F': -1.0, 'Fe': 3.0, 'O': -2.0, 'Zr': 2.0}"
As1O3Pd1,1.38,"({'As': 2.0, 'O': -2.0, 'Pd': 4.0},)"
F1N1Ni1O1Ru1,1.48,"{'F': -1.0, 'N': -3.0, 'Ni': 2.0, 'O': -2.0, 'Ru': 4.0}"
Mo1N3Y1,1.48,"{'Mo': 6.0, 'N': -3.0, 'Y': 3.0}"
Cr1Ir1N2O1,1.64,"{'Cr': 3.0, 'Ir': 5.0, 'N': -3.0, 'O': -2.0}"
N3Sc2,1.3,"{'N': -1.6666666666666667, 'Sc': 2.5}"
Fe1N1Nb1O2,0.58,"{'Fe': 2.0, 'N': -3.0, 'Nb': 5.0, 'O': -2.0}"
N3Pb2,1.86,"{'N': -2.6666666666666665, 'Pb': 4.0}"
F1N1O1Re1Ti1,1.09,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Re': 3.0, 'Ti': 3.0}"
F1N1O1Pd2,1.54,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Pd': 3.0}"
Ir1N1O2Ti1,1.18,"{'Ir': 3.0, 'N': -3.0, 'O': -2.0, 'Ti': 4.0}"
N2Nb1O1Re1,0.6,"{'N': -3.0, 'Nb': 5.0, 'O': -2.0, 'Re': 3.0}"
F1O2Rb1Zn1,1.8,[]
Au1O3Sr1,1.72,[]
Cs1F1N1Nb1O1,1.51,"{'Cs': 1.0, 'F': -1.0, 'N': -3.0, 'Nb': 5.0, 'O': -2.0}"
Ag1Al1F1N1O1,1.79,"{'Ag': 3.0, 'Al': 3.0, 'F': -1.0, 'N': -3.0, 'O': -2.0}"
Fe1O3Sc1,0.98,"({'Fe': 3.0, 'O': -2.0, 'Sc': 3.0},)"
Al1Mo1O2S1,1.22,"{'Al': 3.0, 'Mo': 3.0, 'O': -2.0, 'S': -2.0}"
La1O3Sb1,0.7,"({'La': 3.0, 'O': -2.0, 'Sb': 3.0},)"
O2Rb1Rh1S1,2.54,"({'O': -2.0, 'Rb': 1.0, 'Rh': 4.0, 'S': -1.0},)"
Ag1Al1F1O2,1.4600000000000002,"({'Ag': 2.0, 'Al': 3.0, 'F': -1.0, 'O': -2.0},)"
F1Ga2N1O1,0.96,"{'F': -1.0, 'Ga': 3.0, 'N': -3.0, 'O': -2.0}"
Ir2N1O2,2.22,"{'Ir': 3.5, 'N': -3.0, 'O': -2.0}"
Ge1O2S1Sn1,0.6799999999999999,"{'Ge': 4.0, 'O': -2.0, 'S': -2.0, 'Sn': 2.0}"
Hf1N2Na1O1,1.86,"({'Hf': 4.0, 'N': -1.5, 'Na': 1.0, 'O': -2.0},)"
F1Hf1In1O2,0.76,"({'F': -1.0, 'Hf': 4.0, 'In': 1.0, 'O': -2.0},)"
F1N1O1Rh1Ta1,1.28,"({'F': -1.0, 'N': -3.0, 'O': -2.0, 'Rh': 3.0, 'Ta': 3.0},)"
Au1O2Re1S1,1.38,"{'Au': -1.0, 'O': -2.0, 'Re': 7.0, 'S': -2.0}"
Ba1Mg1N2O1,2.29,"({'Ba': 2.0, 'Mg': 2.0, 'N': -1.0, 'O': -2.0},)"
Hg1N3Tl1,2.53,"{'Hg': 2.0, 'N': -1.0, 'Tl': 1.0}"
Ag2O2S1,1.34,"{'Ag': 3.0, 'O': -2.0, 'S': -2.0}"
N1Na1O2Ta1,0.79,"{'N': -2.0, 'Na': 1.0, 'O': -2.0, 'Ta': 5.0}"
Au1F1N1O1Re1,1.69,"{'Au': -1.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Re': 7.0}"
N3Pd2,1.88,"{'N': -2.6666666666666665, 'Pd': 4.0}"
Cu2O2S1,1.08,"{'Cu': 3.0, 'O': -2.0, 'S': -2.0}"
Bi2F1O2,0.84,"({'Bi': 2.5, 'F': -1.0, 'O': -2.0},)"
Au1F1O2Re1,1.61,"{'Au': 2.0, 'F': -1.0, 'O': -2.0, 'Re': 3.0}"
F1Li1O2Ta1,0.6599999999999999,"({'F': -1.0, 'Li': 1.0, 'O': -2.0, 'Ta': 4.0},)"
F1Mg1O2Ti1,0.7,"({'F': -1.0, 'Mg': 2.0, 'O': -2.0, 'Ti': 3.0},)"
F1N1O1Sr1Ti1,1.62,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Sr': 2.0, 'Ti': 4.0}"
N2O1Re2,0.8,"{'N': -3.0, 'O': -2.0, 'Re': 4.0}"
O3Sr1Zn1,1.36,[]
F1O2Pb1Ti1,1.17,"({'F': -1.0, 'O': -2.0, 'Pb': 2.0, 'Ti': 3.0},)"
F1Mo2N1O1,1.1,"{'F': -1.0, 'Mo': 3.0, 'N': -3.0, 'O': -2.0}"
O3Ta2,0.84,"({'O': -2.0, 'Ta': 3.0},)"
Be2N2O1,2.46,"({'Be': 2.0, 'N': -1.0, 'O': -2.0},)"
Cr1Ge1N3,1.06,"{'Cr': 5.0, 'Ge': 4.0, 'N': -3.0}"
Bi2N3,1.58,"{'Bi': 4.0, 'N': -2.6666666666666665}"
Hf1O3Sc1,0.47,"({'Hf': 4.0, 'O': -2.0, 'Sc': 2.0},)"
Ir1N1O2Zr1,1.39,"{'Ir': 3.0, 'N': -3.0, 'O': -2.0, 'Zr': 4.0}"
B1F1O2Y1,1.54,[]
Hg1O2Os1S1,1.89,"{'Hg': 2.0, 'O': -2.0, 'Os': 4.0, 'S': -2.0}"
Ca1In1O3,1.05,[]
Al1N2O1V1,1.06,"{'Al': 3.0, 'N': -3.0, 'O': -2.0, 'V': 5.0}"
Cr1Ge1O3,0.41,"{'Cr': 2.0, 'Ge': 4.0, 'O': -2.0}"
As1Cu1F1O2,1.04,"{'As': 3.0, 'Cu': 2.0, 'F': -1.0, 'O': -2.0}"
Ni1O3Zr1,1.03,"{'Ni': 2.0, 'O': -2.0, 'Zr': 4.0}"
Be1N2O1Sc1,1.61,"{'Be': 2.0, 'N': -1.0, 'O': -2.0, 'Sc': 2.0}"
Ag1N1O2V1,1.5,"{'Ag': 2.0, 'N': -3.0, 'O': -2.0, 'V': 5.0}"
Be1F1N1O1Pb1,1.7999999999999998,"{'Be': 2.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Pb': 4.0}"
O3Sc2,0.56,"({'O': -2.0, 'Sc': 3.0},)"
F1Hg1N1O1V1,1.5499999999999998,"{'F': -1.0, 'Hg': 2.0, 'N': -3.0, 'O': -2.0, 'V': 4.0}"
Co1F1Ga1N1O1,1.21,"{'Co': 3.0, 'F': -1.0, 'Ga': 3.0, 'N': -3.0, 'O': -2.0}"
Ba1Ga1O3,0.99,[]
N2O1Re1Tl1,1.35,"{'N': -3.0, 'O': -2.0, 'Re': 7.0, 'Tl': 1.0}"
Ag1Ga1N2O1,1.82,"{'Ag': 1.0, 'Ga': 3.0, 'N': -1.0, 'O': -2.0}"
F1N1O1Ta2,1.16,"({'F': -1.0, 'N': -3.0, 'O': -2.0, 'Ta': 3.0},)"
Be2N3,2.46,"({'Be': 2.0, 'N': -1.3333333333333333},)"
Fe1N3Sc1,1.22,"{'Fe': 2.0, 'N': -1.6666666666666667, 'Sc': 3.0}"
Cd2O2S1,1.02,[]
Hf1N3Si1,1.38,"{'Hf': 4.0, 'N': -2.6666666666666665, 'Si': 4.0}"
F1Hf1O2Rb1,1.72,"({'F': -1.0, 'Hf': 4.0, 'O': -2.0, 'Rb': 1.0},)"
Ba2N2O1,2.04,"({'Ba': 2.0, 'N': -1.0, 'O': -2.0},)"
Cd1N3Ti1,1.55,"{'Cd': 2.0, 'N': -1.6666666666666667, 'Ti': 3.0}"
K2O3,1.94,[]
N1O2Sr2,1.64,[]
Cu1Li1N2O1,2.61,"{'Cu': 1.0, 'Li': 1.0, 'N': 0.0, 'O': -2.0}"
F1Hf1O2Ta1,1.44,[]
Fe2N1O2,1.12,"{'Fe': 3.0, 'N': -2.0, 'O': -2.0}"
Ag1As1N3,2.3,"{'Ag': 1.0, 'As': 2.0, 'N': -1.0}"
O2Rh2S1,1.32,"({'O': -2.0, 'Rh': 3.0, 'S': -2.0},)"
B2N1O2,1.92,"({'B': 3.0, 'N': -2.0, 'O': -2.0},)"
Ca1Ni1O3,1.5499999999999998,"({'Ca': 2.0, 'Ni': 4.0, 'O': -2.0},)"
F1O2Ti1Tl1,0.77,"{'F': -1.0, 'O': -2.0, 'Ti': 4.0, 'Tl': 1.0}"
N2O1V2,0.4,"{'N': -3.0, 'O': -2.0, 'V': 4.0}"
N1Ni2O2,1.74,"{'N': -3.0, 'Ni': 3.5, 'O': -2.0}"
F1N1O1Os2,1.48,"{'F': -1.0, 'N': -3.0, 'O': -2.0, 'Os': 3.0}"
O2S1Ti1Tl1,1.05,"{'O': -2.0, 'S': -2.0, 'Ti': 3.0, 'Tl': 3.0}"
Ag1F1N1O1Te1,1.42,"{'Ag': 2.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Te': 4.0}"
N1O2Si1Ti1,0.94,"{'N': -3.0, 'O': -2.0, 'Si': 4.0, 'Ti': 3.0}"
Ir2O3,2.32,"({'Ir': 3.0, 'O': -2.0},)"
Ag1F1N1O1Y1,1.55,"{'Ag': 3.0, 'F': -1.0, 'N': -3.0, 'O': -2.0, 'Y': 3.0}"
F1Hf2O2,1.16,[]
Au2N2O1,2.18,"{'Au': 4.0, 'N': -3.0, 'O': -2.0}"
Fe2O3,0.82,"({'Fe': 3.0, 'O': -2.0},)"
Mo2O3,0.94,"({'Mo': 3.0, 'O': -2.0},)"
N1O2Zr2,0.52,"{'N': -3.0, 'O': -2.0, 'Zr': 3.5}"
F1Ge2N1O1,0.74,"{'F': -1.0, 'Ge': 3.0, 'N': -3.0, 'O': -2.0}"
Fe2N2O1,1.08,"{'Fe': 3.0, 'N': -2.0, 'O': -2.0}"
Al1Ca1N3,1.79,"({'Al': 3.0, 'Ca': 2.0, 'N': -1.6666666666666667},)"
O2S1Sn2,0.6,"{'O': -2.0, 'S': -2.0, 'Sn': 3.0}"
Hf2O2S1,0.76,[]
Cr2N2O1,1.02,"{'Cr': 4.0, 'N': -3.0, 'O': -2.0}"
